Date,Price
2010-04-30,0.36015209555625916
2010-05-03,0.3562548756599426
2010-05-04,0.33814406394958496
2010-05-05,0.3324127197265625
2010-05-06,0.325535386800766
2010-05-07,0.3200332820415497
2010-05-10,0.3337883949279785
2010-05-11,0.3301202356815338
2010-05-12,0.3365393579006195
2010-05-13,0.3358515501022339
2010-05-14,0.2971082329750061
2010-05-17,0.2977960407733917
2010-05-18,0.28793829679489136
2010-05-19,0.2925233542919159
2010-05-20,0.28564581274986267
2010-05-21,0.29183560609817505
2010-05-24,0.2833532989025116
2010-05-25,0.29091858863830566
2010-05-26,0.2922939658164978
2010-05-27,0.3094877600669861
2010-05-28,0.30123475193977356
2010-06-01,0.2883967459201813
2010-06-02,0.29160627722740173
2010-06-03,0.29114770889282227
2010-06-04,0.27739277482032776
2010-06-07,0.2636377513408661
2010-06-08,0.25630173087120056
2010-06-09,0.2501119375228882
2010-06-10,0.2601989209651947
2010-06-11,0.2661595940589905
2010-06-14,0.26042839884757996
2010-06-15,0.2732663154602051
2010-06-16,0.26982739567756653
2010-06-17,0.2801438271999359
2010-06-18,0.28197771310806274
2010-06-21,0.27532950043678284
2010-06-22,0.2650132477283478
2010-06-23,0.2679934501647949
2010-06-24,0.2546970248222351
2010-06-25,0.2540092468261719
2010-06-28,0.2544676661491394
2010-06-29,0.24025419354438782
2010-06-30,0.234064519405365
2010-07-01,0.23796167969703674
2010-07-02,0.2349814474582672
2010-07-06,0.23245976865291595
2010-07-07,0.24369299411773682
2010-07-08,0.23635689914226532
2010-07-09,0.23727399110794067
2010-07-12,0.2416297048330307
2010-07-13,0.25034117698669434
2010-07-14,0.25286298990249634
2010-07-15,0.24575628340244293
2010-07-16,0.23039646446704865
2010-07-19,0.2397957146167755
2010-07-20,0.24575628340244293
2010-07-21,0.23773252964019775
2010-07-22,0.2416297048330307
2010-07-23,0.23750321567058563
2010-07-26,0.24185900390148163
2010-07-27,0.2397957146167755
2010-07-28,0.23223045468330383
2010-07-29,0.20930546522140503
2010-07-30,0.21068094670772552
2010-08-02,0.2104516625404358
2010-08-03,0.20494970679283142
2010-08-04,0.21366116404533386
2010-08-05,0.21641220152378082
2010-08-06,0.21893395483493805
2010-08-09,0.22099722921848297
2010-08-10,0.21182720363140106
2010-08-11,0.20357421040534973
2010-08-12,0.20540818572044373
2010-08-13,0.2152659147977829
2010-08-16,0.20976397395133972
2010-08-17,0.21251492202281952
2010-08-18,0.21366116404533386
2010-08-19,0.22649917006492615
2010-08-20,0.22856247425079346
2010-08-23,0.22512367367744446
2010-08-24,0.22283118963241577
2010-08-25,0.22741618752479553
2010-08-26,0.22466523945331573
2010-08-27,0.2320011705160141
2010-08-30,0.22099722921848297
2010-08-31,0.2138904333114624
2010-09-01,0.21549522876739502
2010-09-02,0.21939244866371155
2010-09-03,0.22695772349834442
2010-09-07,0.22902093827724457
2010-09-08,0.23658616840839386
2010-09-09,0.23337671160697937
2010-09-10,0.23085497319698334
2010-09-13,0.24392205476760864
2010-09-14,0.2416297048330307
2010-09-15,0.24208833277225494
2010-09-16,0.24231751263141632
2010-09-17,0.24185900390148163
2010-09-20,0.245526984333992
2010-09-21,0.25882354378700256
2010-09-22,0.2611159682273865
2010-09-23,0.26638859510421753
2010-09-24,0.28106075525283813
2010-09-27,0.2751002013683319
2010-09-28,0.27441248297691345
2010-09-29,0.2723493278026581
2010-09-30,0.26776427030563354
2010-10-01,0.2601989209651947
2010-10-04,0.25767722725868225
2010-10-05,0.259511262178421
2010-10-06,0.24713179469108582
2010-10-07,0.24529771506786346
2010-10-08,0.24896568059921265
2010-10-11,0.2478194236755371
2010-10-12,0.2526336908340454
2010-10-13,0.2599696218967438
2010-10-14,0.25584331154823303
2010-10-15,0.25882354378700256
2010-10-18,0.26042839884757996
2010-10-19,0.25882354378700256
2010-10-20,0.25882354378700256
2010-10-21,0.2542385458946228
2010-10-22,0.27051517367362976
2010-10-25,0.2730369567871094
2010-10-26,0.27212002873420715
2010-10-27,0.2760171592235565
2010-10-28,0.27624648809432983
2010-10-29,0.2755587697029114
2010-11-01,0.2760171592235565
2010-11-02,0.28174859285354614
2010-11-03,0.2838117480278015
2010-11-04,0.28427016735076904
2010-11-05,0.28908446431159973
2010-11-08,0.29023075103759766
2010-11-09,0.2886260747909546
2010-11-10,0.29206475615501404
2010-11-11,0.28908446431159973
2010-11-12,0.30398574471473694
2010-11-15,0.3003177344799042
2010-11-16,0.2913770377635956
2010-11-17,0.2961912453174591
2010-11-18,0.30536118149757385
2010-11-19,0.31521913409233093
2010-11-22,0.3154483437538147
2010-11-23,0.30811235308647156
2010-11-24,0.31567755341529846
2010-11-26,0.3117802143096924
2010-11-29,0.31521913409233093
2010-11-30,0.3120095729827881
2010-12-01,0.3257644474506378
2010-12-02,0.32966184616088867
2010-12-03,0.33906102180480957
2010-12-06,0.3326421082019806
2010-12-07,0.3434167504310608
2010-12-08,0.3463970422744751
2010-12-09,0.340665727853775
2010-12-10,0.34272897243499756
2010-12-13,0.3340175151824951
2010-12-14,0.33447617292404175
2010-12-15,0.32714003324508667
2010-12-16,0.32759860157966614
2010-12-17,0.32943251729011536
2010-12-20,0.32805705070495605
2010-12-21,0.3408951163291931
2010-12-22,0.3445631265640259
2010-12-23,0.3420412540435791
2010-12-27,0.34387534856796265
2010-12-28,0.34249985218048096
2010-12-29,0.34249985218048096
2010-12-30,0.3436461091041565
2010-12-31,0.353045254945755
2011-01-03,0.36267387866973877
2011-01-04,0.36152753233909607
2011-01-05,0.3892669677734375
2011-01-06,0.4431406855583191
2011-01-07,0.4555201828479767
2011-01-10,0.47294312715530396
2011-01-11,0.465607225894928
2011-01-12,0.5352992415428162
2011-01-13,0.536216139793396
2011-01-14,0.5408014059066772
2011-01-18,0.5281924605369568
2011-01-19,0.5137496590614319
2011-01-20,0.5142084956169128
2011-01-21,0.5093940496444702
2011-01-24,0.5669357776641846
2011-01-25,0.5495128035545349
2011-01-26,0.5625801086425781
2011-01-27,0.5609751343727112
2011-01-28,0.5446986556053162
2011-01-31,0.5483666062355042
2011-02-01,0.5609751343727112
2011-02-02,0.5864218473434448
2011-02-03,0.5754180550575256
2011-02-04,0.5884855389595032
2011-02-07,0.5639554262161255
2011-02-08,0.5472201704978943
2011-02-09,0.5339236855506897
2011-02-10,0.5231489539146423
2011-02-11,0.5380501747131348
2011-02-14,0.5297972559928894
2011-02-15,0.5169592499732971
2011-02-16,0.5359869003295898
2011-02-17,0.5887144207954407
2011-02-18,0.5875682234764099
2011-02-22,0.5320898294448853
2011-02-23,0.506872296333313
2011-02-24,0.519251823425293
2011-02-25,0.5300264954566956
2011-02-28,0.5194811224937439
2011-03-01,0.49632665514945984
2011-03-02,0.4756942093372345
2011-03-03,0.4784450829029083
2011-03-04,0.4759233593940735
2011-03-07,0.4692752957344055
2011-03-08,0.44818419218063354
2011-03-09,0.4387848973274231
2011-03-10,0.41081637144088745
2011-03-11,0.4137965440750122
2011-03-14,0.4172353744506836
2011-03-15,0.4048558473587036
2011-03-16,0.4018756151199341
2011-03-17,0.40944090485572815
2011-03-18,0.4039389193058014
2011-03-21,0.40714842081069946
2011-03-22,0.4000415802001953
2011-03-23,0.4082947373390198
2011-03-24,0.440848171710968
2011-03-25,0.42709317803382874
2011-03-28,0.4429113566875458
2011-03-29,0.4394727051258087
2011-03-30,0.4229665994644165
2011-03-31,0.42319589853286743
2011-04-01,0.4172353744506836
2011-04-04,0.40233415365219116
2011-04-05,0.40302181243896484
2011-04-06,0.40027087926864624
2011-04-07,0.4149429202079773
2011-04-08,0.40233415365219116
2011-04-11,0.3970612585544586
2011-04-12,0.3982076942920685
2011-04-13,0.40714842081069946
2011-04-14,0.4243420362472534
2011-04-15,0.4289272129535675
2011-04-18,0.41471365094184875
2011-04-19,0.41310882568359375
2011-04-20,0.4257175922393799
2011-04-21,0.4245714545249939
2011-04-25,0.4312197268009186
2011-04-26,0.44245293736457825
2011-04-27,0.44245293736457825
2011-04-28,0.44726720452308655
2011-04-29,0.4585005044937134
2011-05-02,0.4523106813430786
2011-05-03,0.4307611882686615
2011-05-04,0.42755162715911865
2011-05-05,0.4277808666229248
2011-05-06,0.4429113566875458
2011-05-09,0.4527692496776581
2011-05-10,0.45345696806907654
2011-05-11,0.4555201828479767
2011-05-12,0.4699628949165344
2011-05-13,0.41861093044281006
2011-05-16,0.4057728052139282
2011-05-17,0.40416815876960754
2011-05-18,0.4135674238204956
2011-05-19,0.40760689973831177
2011-05-20,0.41471365094184875
2011-05-23,0.4142552316188812
2011-05-24,0.4158598780632019
2011-05-25,0.4209033250808716
2011-05-26,0.4314488172531128
2011-05-27,0.4470379054546356
2011-05-31,0.4594174921512604
2011-06-01,0.4387848973274231
2011-06-02,0.43672165274620056
2011-06-03,0.42319589853286743
2011-06-06,0.4142552316188812
2011-06-07,0.4140258729457855
2011-06-08,0.4027925729751587
2011-06-09,0.3982076942920685
2011-06-10,0.3924763798713684
2011-06-13,0.38972529768943787
2011-06-14,0.3929348289966583
2011-06-15,0.38445258140563965
2011-06-16,0.3711560070514679
2011-06-17,0.3624446392059326
2011-06-20,0.3580888509750366
2011-06-21,0.36588332056999207
2011-06-22,0.3608399033546448
2011-06-23,0.371614545583725
2011-06-24,0.3608399033546448
2011-06-27,0.3532745838165283
2011-06-28,0.3553377687931061
2011-06-29,0.3608399033546448
2011-06-30,0.36542487144470215
2011-07-01,0.37023910880088806
2011-07-05,0.36404940485954285
2011-07-06,0.35923507809638977
2011-07-07,0.3606105446815491
2011-07-08,0.3537331521511078
2011-07-11,0.3413535952568054
2011-07-12,0.33676865696907043
2011-07-13,0.33608078956604004
2011-07-14,0.3227842450141907
2011-07-15,0.32324278354644775
2011-07-18,0.3163653016090393
2011-07-19,0.3259938359260559
2011-07-20,0.3218672573566437
2011-07-21,0.33699771761894226
2011-07-22,0.34387534856796265
2011-07-25,0.3383733034133911
2011-07-26,0.3301202356815338
2011-07-27,0.31774085760116577
2011-07-28,0.3170531690120697
2011-07-29,0.3170531690120697
2011-08-01,0.3340175151824951
2011-08-02,0.3305789530277252
2011-08-03,0.3395196795463562
2011-08-04,0.3071953356266022
2011-08-05,0.29687899351119995
2011-08-08,0.27349549531936646
2011-08-09,0.2964203953742981
2011-08-10,0.2828947603702545
2011-08-11,0.3074244558811188
2011-08-12,0.2952742874622345
2011-08-15,0.30650752782821655
2011-08-16,0.2977960407733917
2011-08-17,0.2936694622039795
2011-08-18,0.27372467517852783
2011-08-19,0.2689105272293091
2011-08-22,0.27372467517852783
2011-08-23,0.30329787731170654
2011-08-24,0.2989422678947449
2011-08-25,0.2861042320728302
2011-08-26,0.29825446009635925
2011-08-29,0.30627813935279846
2011-08-30,0.3136143684387207
2011-08-31,0.30513203144073486
2011-09-01,0.3044443130493164
2011-09-02,0.2961912453174591
2011-09-06,0.3021516799926758
2011-09-07,0.32668164372444153
2011-09-08,0.3250768184661865
2011-09-09,0.3181992471218109
2011-09-12,0.3257644474506378
2011-09-13,0.33310049772262573
2011-09-14,0.3502942621707916
2011-09-15,0.3553377687931061
2011-09-16,0.35442081093788147
2011-09-19,0.3470848500728607
2011-09-20,0.33814406394958496
2011-09-21,0.3317251205444336
2011-09-22,0.3097169101238251
2011-09-23,0.3161360025405884
2011-09-26,0.3168237805366516
2011-09-27,0.31728219985961914
2011-09-28,0.30765384435653687
2011-09-29,0.30008840560913086
2011-09-30,0.2867920994758606
2011-10-03,0.27074456214904785
2011-10-04,0.2957328259944916
2011-10-05,0.30627813935279846
2011-10-06,0.31842851638793945
2011-10-07,0.3243890702724457
2011-10-10,0.33883193135261536
2011-10-11,0.3351638615131378
2011-10-12,0.3349345624446869
2011-10-13,0.35442081093788147
2011-10-14,0.3603813648223877
2011-10-17,0.34249985218048096
2011-10-18,0.354879230260849
2011-10-19,0.3477725684642792
2011-10-20,0.33034953474998474
2011-10-21,0.33195430040359497
2011-10-24,0.34433382749557495
2011-10-25,0.3312665820121765
2011-10-26,0.3351638615131378
2011-10-27,0.3496064841747284
2011-10-28,0.3576303720474243
2011-10-31,0.3392903208732605
2011-11-01,0.32232576608657837
2011-11-02,0.3168237805366516
2011-11-03,0.3358515501022339
2011-11-04,0.33974888920783997
2011-11-07,0.33791497349739075
2011-11-08,0.34570926427841187
2011-11-09,0.328286349773407
2011-11-10,0.3317251205444336
2011-11-11,0.3434167504310608
2011-11-14,0.33676865696907043
2011-11-15,0.34112435579299927
2011-11-16,0.3342466652393341
2011-11-17,0.32232576608657837
2011-11-18,0.31934553384780884
2011-11-21,0.3353930413722992
2011-11-22,0.34570926427841187
2011-11-23,0.3310372531414032
2011-11-25,0.3218672573566437
2011-11-28,0.3399781584739685
2011-11-29,0.34181201457977295
2011-11-30,0.3583180010318756
2011-12-01,0.36267387866973877
2011-12-02,0.3603813648223877
2011-12-05,0.354879230260849
2011-12-06,0.34983569383621216
2011-12-07,0.3477725684642792
2011-12-08,0.33676865696907043
2011-12-09,0.34158292412757874
2011-12-12,0.33310049772262573
2011-12-13,0.323930561542511
2011-12-14,0.31132179498672485
2011-12-15,0.3085708022117615
2011-12-16,0.3097169101238251
2011-12-19,0.30169323086738586
2011-12-20,0.3186577558517456
2011-12-21,0.31453126668930054
2011-12-22,0.32805705070495605
2011-12-23,0.32484757900238037
2011-12-27,0.32232576608657837
2011-12-28,0.314301997423172
2011-12-29,0.32026252150535583
2011-12-30,0.31774085760116577
2012-01-03,0.3218672573566437
2012-01-04,0.325535386800766
2012-01-05,0.3372270166873932
2012-01-06,0.3333297073841095
2012-01-09,0.3333297073841095
2012-01-10,0.33195430040359497
2012-01-11,0.3253059983253479
2012-01-12,0.32324278354644775
2012-01-13,0.3147604763507843
2012-01-17,0.3099462389945984
2012-01-18,0.32049182057380676
2012-01-19,0.32897400856018066
2012-01-20,0.3259938359260559
2012-01-23,0.3349345624446869
2012-01-24,0.34249985218048096
2012-01-25,0.3404366075992584
2012-01-26,0.3372270166873932
2012-01-27,0.34181201457977295
2012-01-30,0.3392903208732605
2012-01-31,0.33860254287719727
2012-02-01,0.34227055311203003
2012-02-02,0.3551086187362671
2012-02-03,0.36267387866973877
2012-02-06,0.3599228262901306
2012-02-07,0.3608399033546448
2012-02-08,0.3739071190357208
2012-02-09,0.37367796897888184
2012-02-10,0.36450785398483276
2012-02-13,0.37023910880088806
2012-02-14,0.3723023235797882
2012-02-15,0.37069761753082275
2012-02-16,0.3771165609359741
2012-02-17,0.3633615970611572
2012-02-21,0.3651956617832184
2012-02-22,0.36267387866973877
2012-02-23,0.3647370934486389
2012-02-24,0.36198604106903076
2012-02-27,0.3546501696109772
2012-02-28,0.3514406383037567
2012-02-29,0.34731411933898926
2012-03-01,0.3496064841747284
2012-03-02,0.3525868058204651
2012-03-05,0.340665727853775
2012-03-06,0.33745619654655457
2012-03-07,0.3395196795463562
2012-03-08,0.340665727853775
2012-03-09,0.33974888920783997
2012-03-12,0.33447617292404175
2012-03-13,0.33906102180480957
2012-03-14,0.32943251729011536
2012-03-15,0.3342466652393341
2012-03-16,0.3347053825855255
2012-03-19,0.33562228083610535
2012-03-20,0.3301202356815338
2012-03-21,0.33149585127830505
2012-03-22,0.3310372531414032
2012-03-23,0.3335590660572052
2012-03-26,0.33745619654655457
2012-03-27,0.33974888920783997
2012-03-28,0.3475433588027954
2012-03-29,0.34914809465408325
2012-03-30,0.353045254945755
2012-04-02,0.3514406383037567
2012-04-03,0.34570926427841187
2012-04-04,0.3358515501022339
2012-04-05,0.3353930413722992
2012-04-09,0.3310372531414032
2012-04-10,0.3246184289455414
2012-04-11,0.3287448287010193
2012-04-12,0.3365393579006195
2012-04-13,0.3246184289455414
2012-04-16,0.3207210600376129
2012-04-17,0.321408748626709
2012-04-18,0.31797003746032715
2012-04-19,0.313155859708786
2012-04-20,0.3069661259651184
2012-04-23,0.30329787731170654
2012-04-24,0.2938987910747528
2012-04-25,0.29985931515693665
2012-04-26,0.30008840560913086
2012-04-27,0.29756683111190796
2012-04-30,0.2980252802371979
2012-05-01,0.30329787731170654
2012-05-02,0.29458656907081604
2012-05-03,0.289543092250824
2012-05-04,0.28106075525283813
2012-05-07,0.28587496280670166
2012-05-08,0.28564581274986267
2012-05-09,0.2867920994758606
2012-05-10,0.2847288250923157
2012-05-11,0.30283963680267334
2012-05-14,0.301005482673645
2012-05-15,0.2980252802371979
2012-05-16,0.29206475615501404
2012-05-17,0.29000145196914673
2012-05-18,0.27693429589271545
2012-05-21,0.28174859285354614
2012-05-22,0.27830979228019714
2012-05-23,0.2851872742176056
2012-05-24,0.27762189507484436
2012-05-25,0.28427016735076904
2012-05-29,0.29160627722740173
2012-05-30,0.28816744685173035
2012-05-31,0.28495803475379944
2012-06-01,0.274641752243042
2012-06-04,0.2689105272293091
2012-06-05,0.2767050564289093
2012-06-06,0.28404104709625244
2012-06-07,0.27257847785949707
2012-06-08,0.2778512239456177
2012-06-11,0.28106075525283813
2012-06-12,0.2867920994758606
2012-06-13,0.2792268693447113
2012-06-14,0.27578791975975037
2012-06-15,0.28174859285354614
2012-06-18,0.28427016735076904
2012-06-19,0.303527295589447
2012-06-20,0.3083415627479553
2012-06-21,0.29435721039772034
2012-06-22,0.2980252802371979
2012-06-25,0.2886260747909546
2012-06-26,0.29183560609817505
2012-06-27,0.30123475193977356
2012-06-28,0.303527295589447
2012-06-29,0.3168237805366516
2012-07-02,0.3083415627479553
2012-07-03,0.3163653016090393
2012-07-05,0.313155859708786
2012-07-06,0.3071953356266022
2012-07-09,0.3030688166618347
2012-07-10,0.2938987910747528
2012-07-11,0.28908446431159973
2012-07-12,0.28427016735076904
2012-07-13,0.28793829679489136
2012-07-16,0.28885534405708313
2012-07-17,0.2835823595523834
2012-07-18,0.29940077662467957
2012-07-19,0.3023810386657715
2012-07-20,0.2936694622039795
2012-07-23,0.29756683111190796
2012-07-24,0.29435721039772034
2012-07-25,0.30008840560913086
2012-07-26,0.3014640808105469
2012-07-27,0.30902937054634094
2012-07-30,0.30559059977531433
2012-07-31,0.31040480732917786
2012-08-01,0.3069661259651184
2012-08-02,0.30811235308647156
2012-08-03,0.31453126668930054
2012-08-06,0.3211795389652252
2012-08-07,0.3243890702724457
2012-08-08,0.3262230157852173
2012-08-09,0.3372270166873932
2012-08-10,0.3351638615131378
2012-08-13,0.3395196795463562
2012-08-14,0.33447617292404175
2012-08-15,0.33195430040359497
2012-08-16,0.33883193135261536
2012-08-17,0.3358515501022339
2012-08-20,0.3358515501022339
2012-08-21,0.3349345624446869
2012-08-22,0.33562228083610535
2012-08-23,0.32805705070495605
2012-08-24,0.3347053825855255
2012-08-27,0.32897400856018066
2012-08-28,0.32759860157966614
2012-08-29,0.328286349773407
2012-08-30,0.3220965266227722
2012-08-31,0.3216380774974823
2012-09-04,0.3044443130493164
2012-09-05,0.30536118149757385
2012-09-06,0.3147604763507843
2012-09-07,0.3071953356266022
2012-09-10,0.3044443130493164
2012-09-11,0.30811235308647156
2012-09-12,0.311551034450531
2012-09-13,0.3136143684387207
2012-09-14,0.31728219985961914
2012-09-17,0.3085708022117615
2012-09-18,0.31063395738601685
2012-09-19,0.314301997423172
2012-09-20,0.3120095729827881
2012-09-21,0.31338515877723694
2012-09-24,0.313155859708786
2012-09-25,0.3074244558811188
2012-09-26,0.3021516799926758
2012-09-27,0.3044443130493164
2012-09-28,0.3058198392391205
2012-10-01,0.3007763624191284
2012-10-02,0.30192264914512634
2012-10-03,0.2989422678947449
2012-10-04,0.31223875284194946
2012-10-05,0.3049027919769287
2012-10-08,0.30192264914512634
2012-10-09,0.29550352692604065
2012-10-10,0.2904599606990814
2012-10-11,0.29206475615501404
2012-10-12,0.289543092250824
2012-10-15,0.2932109236717224
2012-10-16,0.30169323086738586
2012-10-17,0.29940077662467957
2012-10-18,0.2948158085346222
2012-10-19,0.27762189507484436
2012-10-22,0.27441248297691345
2012-10-23,0.2826654016971588
2012-10-24,0.2789974808692932
2012-10-25,0.2792268693447113
2012-10-26,0.27624648809432983
2012-10-31,0.274641752243042
2012-11-01,0.2877090275287628
2012-11-02,0.2863335609436035
2012-11-05,0.29848384857177734
2012-11-06,0.29825446009635925
2012-11-07,0.28908446431159973
2012-11-08,0.2906893193721771
2012-11-09,0.2794560194015503
2012-11-12,0.2732663154602051
2012-11-13,0.27120307087898254
2012-11-14,0.2645547091960907
2012-11-15,0.26570093631744385
2012-11-16,0.2608867287635803
2012-11-19,0.26822277903556824
2012-11-20,0.2651078402996063
2012-11-21,0.27272191643714905
2012-11-23,0.2745678424835205
2012-11-26,0.2794130742549896
2012-11-27,0.2805667519569397
2012-11-28,0.2828739583492279
2012-11-29,0.2777979373931885
2012-11-30,0.2761829197406769
2012-12-03,0.2711067497730255
2012-12-04,0.27918240427970886
2012-12-05,0.27595216035842896
2012-12-06,0.27641361951828003
2012-12-07,0.27595216035842896
2012-12-10,0.28518152236938477
2012-12-11,0.29187244176864624
2012-12-12,0.28887301683425903
2012-12-13,0.28910383582115173
2012-12-14,0.29048818349838257
2012-12-17,0.28933441638946533
2012-12-18,0.2897958755493164
2012-12-19,0.29187244176864624
2012-12-20,0.2916417121887207
2012-12-21,0.2849505841732025
2012-12-24,0.28264331817626953
2012-12-26,0.282412588596344
2012-12-27,0.2805667519569397
2012-12-28,0.27918240427970886
2012-12-31,0.2828739583492279
2013-01-02,0.293487548828125
2013-01-03,0.29371845722198486
2013-01-04,0.30340898036956787
2013-01-07,0.2946411967277527
2013-01-08,0.2881808280944824
2013-01-09,0.2817203998565674
2013-01-10,0.28218185901641846
2013-01-11,0.2817203998565674
2013-01-14,0.28148967027664185
2013-01-15,0.27641361951828003
2013-01-16,0.2789515554904938
2013-01-17,0.28264331817626953
2013-01-18,0.28079745173454285
2013-01-22,0.2794130742549896
2013-01-23,0.27987462282180786
2013-01-24,0.2812589704990387
2013-01-25,0.2863350510597229
2013-01-28,0.2909495532512665
2013-01-29,0.284719854593277
2013-01-30,0.28425848484039307
2013-01-31,0.2828739583492279
2013-02-01,0.2854119837284088
2013-02-04,0.2805667519569397
2013-02-05,0.28702718019485474
2013-02-06,0.284719854593277
2013-02-07,0.28356629610061646
2013-02-08,0.2854119837284088
2013-02-11,0.2886423170566559
2013-02-12,0.28679656982421875
2013-02-13,0.2854119837284088
2013-02-14,0.29371845722198486
2013-02-15,0.29371845722198486
2013-02-19,0.2897958755493164
2013-02-20,0.2856428027153015
2013-02-21,0.28356629610061646
2013-02-22,0.28887301683425903
2013-02-25,0.28379693627357483
2013-02-26,0.287163108587265
2013-02-27,0.29250243306159973
2013-02-28,0.29389530420303345
2013-03-01,0.29505595564842224
2013-03-04,0.29389530420303345
2013-03-05,0.2971453070640564
2013-03-06,0.2969130873680115
2013-03-07,0.296216756105423
2013-03-08,0.29760947823524475
2013-03-11,0.29482388496398926
2013-03-12,0.2957524061203003
2013-03-13,0.2957524061203003
2013-03-14,0.2959845960140228
2013-03-15,0.29343101382255554
2013-03-18,0.2913416624069214
2013-03-19,0.28948450088500977
2013-03-20,0.2929666042327881
2013-03-21,0.28832370042800903
2013-03-22,0.2897167503833771
2013-03-25,0.2880916893482208
2013-03-26,0.2901809811592102
2013-03-27,0.2936632037162781
2013-03-28,0.297841876745224
2013-04-01,0.2880916893482208
2013-04-02,0.2850736975669861
2013-04-03,0.2815915048122406
2013-04-04,0.2843773066997528
2013-04-05,0.289252370595932
2013-04-08,0.28855594992637634
2013-04-09,0.293198823928833
2013-04-10,0.297841876745224
2013-04-11,0.29644885659217834
2013-04-12,0.30387750267982483
2013-04-15,0.29760947823524475
2013-04-16,0.300859659910202
2013-04-17,0.2969130873680115
2013-04-18,0.291109561920166
2013-04-19,0.2918059527873993
2013-04-22,0.2922702431678772
2013-04-23,0.2999311089515686
2013-04-24,0.31014543771743774
2013-04-25,0.31269896030426025
2013-04-26,0.3113061487674713
2013-04-29,0.3150203824043274
2013-04-30,0.3196633458137512
2013-05-01,0.31687769293785095
2013-05-02,0.3205919563770294
2013-05-03,0.32198479771614075
2013-05-06,0.32105618715286255
2013-05-07,0.31687769293785095
2013-05-08,0.3226812481880188
2013-05-09,0.3229133188724518
2013-05-10,0.33753854036331177
2013-05-13,0.330574095249176
2013-05-14,0.3354491889476776
2013-05-15,0.3412528932094574
2013-05-16,0.33962777256965637
2013-05-17,0.34519922733306885
2013-05-20,0.34450265765190125
2013-05-21,0.3481194078922272
2013-05-22,0.33598649501800537
2013-05-23,0.3413528800010681
2013-05-24,0.33925312757492065
2013-05-28,0.3390197157859802
2013-05-29,0.33691978454589844
2013-05-30,0.3413528800010681
2013-05-31,0.33761972188949585
2013-06-03,0.3371531069278717
2013-06-04,0.33761972188949585
2013-06-05,0.3303867280483246
2013-06-06,0.33248665928840637
2013-06-07,0.3371531069278717
2013-06-10,0.33691978454589844
2013-06-11,0.330620139837265
2013-06-12,0.3278200924396515
2013-06-13,0.33528655767440796
2013-06-14,0.33481982350349426
2013-06-17,0.33808639645576477
2013-06-18,0.33598649501800537
2013-06-19,0.3462527394294739
2013-06-20,0.33691978454589844
2013-06-21,0.33645308017730713
2013-06-24,0.32945337891578674
2013-06-25,0.3317866325378418
2013-06-26,0.32992005348205566
2013-06-27,0.326886922121048
